Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),,PT08.S5(O3),T,RH,AH,T2,RH2,AH2,
14-10-2004,13.00.00,-200,1052,-200,9,7,966,-200,726,2,41,,,,,,,,
14-10-2004,14.00.00,-200,1141,-200,12,0,1049,-200,675,0,46,,,,,,,,
14-10-2004,15.00.00,-200,1130,-200,11,3,1024,-200,679,9,44,,,,,,,,
14-10-2004,16.00.00,-200,1099,-200,10,4,993,-200,711,5,46,,,,,,,,
14-10-2004,17.00.00,-200,1182,-200,12,4,1064,-200,653,7,56,,,,,,,,
14-10-2004,18.00.00,-200,1211,-200,14,6,1135,-200,615,8,60,,,,,,,,
14-10-2004,19.00.00,-200,1340,-200,21,0,1324,-200,537,3,59,,,,,,,,
14-10-2004,20.00.00,-200,1299,-200,17,9,1237,-200,553,6,69,,,,,,,,
14-10-2004,21.00.00,-200,1046,-200,7,3,872,-200,769,4,77,,,,,,,,
14-10-2004,22.00.00,-200,949,-200,4,8,754,-200,884,6,77,,,,,,,,
14-10-2004,23.00.00,-200,966,-200,4,8,756,-200,908,9,78,,,,,,,,
15-10-2004,00.00.00,-200,1062,-200,7,7,887,-200,770,1,82,,,,,,,,
15-10-2004,01.00.00,-200,934,-200,4,3,730,-200,906,8,83,,,,,,,,
15-10-2004,02.00.00,-200,862,-200,3,0,649,-200,1046,4,84,,,,,,,,
15-10-2004,03.00.00,-200,823,-200,2,1,590,-200,1125,8,77,,,,,,,,
15-10-2004,04.00.00,-200,839,-200,2,3,604,-200,1097,2,79,,,,,,,,
15-10-2004,05.00.00,-200,879,-200,3,5,681,-200,992,8,81,,,,,,,,
15-10-2004,06.00.00,-200,1095,-200,10,0,977,-200,725,6,82,,,,,,,,
15-10-2004,07.00.00,-200,1359,-200,20,5,1311,-200,544,8,80,,,,,,,,
15-10-2004,08.00.00,-200,1354,-200,22,2,1358,-200,519,6,77,,,,,,,,
15-10-2004,09.00.00,-200,1420,-200,24,1,1405,-200,501,3,70,,,,,,,,
15-10-2004,10.00.00,-200,1265,-200,17,4,1221,-200,578,2,51,,,,,,,,
15-10-2004,11.00.00,-200,1146,-200,14,2,1122,-200,639,4,43,,,,,,,,
15-10-2004,12.00.00,-200,1150,-200,15,0,1149,-200,620,7,47,,,,,,,,
15-10-2004,13.00.00,-200,1282,-200,18,3,1247,-200,560,5,61,,,,,,,,
15-10-2004,14.00.00,-200,1067,-200,13,0,1085,-200,684,3,40,,,,,,,,
15-10-2004,15.00.00,-200,1185,-200,18,1,1243,-200,603,2,39,,,,,,,,
15-10-2004,16.00.00,-200,1312,-200,23,1,1381,-200,540,5,44,,,,,,,,
15-10-2004,17.00.00,-200,1319,-200,24,9,1426,-200,509,9,48,,,,,,,,
15-10-2004,18.00.00,-200,1255,-200,21,7,1342,-200,539,8,53,,,,,,,,
15-10-2004,19.00.00,-200,1123,-200,14,1,1119,-200,648,1,53,,,,,,,,
15-10-2004,20.00.00,-200,1126,-200,11,9,1045,-200,689,6,56,,,,,,,,
15-10-2004,21.00.00,-200,924,-200,5,1,766,-200,902,6,60,,,,,,,,
15-10-2004,22.00.00,-200,982,-200,6,8,849,-200,853,5,78,,,,,,,,
15-10-2004,23.00.00,-200,936,-200,4,8,756,-200,939,3,70,,,,,,,,
16-10-2004,00.00.00,-200,1069,-200,7,2,865,-200,825,1,83,,,,,,,,
16-10-2004,01.00.00,-200,967,-200,5,4,785,-200,879,5,81,,,,,,,,
16-10-2004,02.00.00,-200,869,-200,3,0,649,-200,1033,7,80,,,,,,,,
16-10-2004,03.00.00,-200,916,-200,3,7,692,-200,986,5,82,,,,,,,,
16-10-2004,04.00.00,-200,886,-200,3,6,686,-200,970,0,78,,,,,,,,
16-10-2004,05.00.00,-200,926,-200,4,7,747,-200,902,5,80,,,,,,,,
16-10-2004,06.00.00,-200,971,-200,6,9,851,-200,808,6,79,,,,,,,,
16-10-2004,07.00.00,-200,1029,-200,7,7,886,-200,807,0,74,,,,,,,,
16-10-2004,08.00.00,-200,1124,-200,12,2,1057,-200,667,9,70,,,,,,,,
16-10-2004,09.00.00,-200,1063,-200,9,6,964,-200,729,4,62,,,,,,,,
16-10-2004,10.00.00,-200,1028,-200,9,6,961,-200,756,3,42,,,,,,,,
16-10-2004,11.00.00,-200,944,-200,8,3,910,-200,828,0,38,,,,,,,,
16-10-2004,12.00.00,-200,913,-200,7,0,857,-200,892,3,41,,,,,,,,
16-10-2004,13.00.00,-200,966,-200,8,2,906,-200,819,2,45,,,,,,,,
16-10-2004,14.00.00,-200,833,-200,4,5,737,-200,1021,8,37,,,,,,,,
16-10-2004,15.00.00,-200,891,-200,5,5,789,-200,960,6,35,,,,,,,,
16-10-2004,16.00.00,-200,995,-200,8,7,927,-200,825,0,35,,,,,,,,
16-10-2004,17.00.00,-200,1038,-200,8,7,929,-200,816,9,42,,,,,,,,
16-10-2004,18.00.00,-200,1146,-200,14,0,1118,-200,695,2,46,,,,,,,,
16-10-2004,19.00.00,-200,1059,-200,9,5,958,-200,787,9,56,,,,,,,,
16-10-2004,20.00.00,-200,1065,-200,7,9,893,-200,819,7,75,,,,,,,,
16-10-2004,21.00.00,-200,1013,-200,6,2,822,-200,855,1,78,,,,,,,,
16-10-2004,22.00.00,-200,942,-200,4,0,712,-200,979,2,66,,,,,,,,
16-10-2004,23.00.00,-200,925,-200,4,4,735,-200,960,4,73,,,,,,,,
17-10-2004,00.00.00,-200,871,-200,2,6,628,-200,1118,5,68,,,,,,,,
17-10-2004,01.00.00,-200,864,-200,2,7,633,-200,1097,4,70,,,,,,,,
17-10-2004,02.00.00,-200,929,-200,3,8,698,-200,991,4,78,,,,,,,,
17-10-2004,03.00.00,-200,912,-200,3,6,690,-200,984,8,75,,,,,,,,
17-10-2004,04.00.00,-200,817,-200,2,2,602,-200,1120,0,69,,,,,,,,
17-10-2004,05.00.00,-200,786,-200,1,7,558,-200,1217,0,71,,,,,,,,
17-10-2004,06.00.00,-200,827,-200,2,1,595,-200,1208,9,75,,,,,,,,
17-10-2004,07.00.00,-200,789,-200,2,3,604,-200,1181,9,62,,,,,,,,
17-10-2004,08.00.00,-200,875,-200,4,8,754,-200,961,9,61,,,,,,,,
17-10-2004,09.00.00,-200,959,-200,5,6,792,-200,913,1,58,,,,,,,,
17-10-2004,10.00.00,-200,969,-200,6,8,850,-200,846,2,51,,,,,,,,
17-10-2004,11.00.00,-200,947,-200,6,2,821,-200,900,5,42,,,,,,,,
17-10-2004,12.00.00,-200,960,-200,6,8,848,-200,866,6,39,,,,,,,,
17-10-2004,13.00.00,-200,1017,-200,11,1,1020,-200,744,6,40,,,,,,,,
17-10-2004,14.00.00,-200,979,-200,12,2,1057,-200,701,0,37,,,,,,,,
17-10-2004,15.00.00,-200,843,-200,4,7,748,-200,999,1,35,,,,,,,,
17-10-2004,16.00.00,-200,877,-200,5,1,769,-200,962,4,36,,,,,,,,
17-10-2004,17.00.00,-200,1053,-200,12,7,1072,-200,733,9,40,,,,,,,,
17-10-2004,18.00.00,-200,1047,-200,11,6,1037,-200,749,8,41,,,,,,,,
17-10-2004,19.00.00,-200,1105,-200,12,7,1074,-200,712,2,46,,,,,,,,
17-10-2004,20.00.00,-200,1008,-200,9,7,968,-200,783,3,50,,,,,,,,
17-10-2004,21.00.00,-200,975,-200,7,8,891,-200,814,8,57,,,,,,,,
17-10-2004,22.00.00,-200,954,-200,6,8,850,-200,840,5,59,,,,,,,,
17-10-2004,23.00.00,-200,987,-200,8,1,904,-200,808,5,60,,,,,,,,
18-10-2004,00.00.00,-200,880,-200,5,4,784,-200,922,8,59,,,,,,,,
18-10-2004,01.00.00,-200,856,-200,4,4,732,-200,988,8,64,,,,,,,,
18-10-2004,02.00.00,-200,788,-200,2,4,614,-200,1116,8,64,,,,,,,,
18-10-2004,03.00.00,-200,760,-200,1,6,555,-200,1226,8,67,,,,,,,,
18-10-2004,04.00.00,-200,777,-200,1,8,570,-200,1191,5,65,,,,,,,,
18-10-2004,05.00.00,-200,825,-200,3,1,661,-200,1074,0,67,,,,,,,,
18-10-2004,06.00.00,-200,1011,-200,9,2,947,-200,759,6,73,,,,,,,,
18-10-2004,07.00.00,-200,1237,-200,20,8,1319,-200,576,3,70,,,,,,,,
18-10-2004,08.00.00,-200,1298,-200,26,8,1473,-200,514,4,65,,,,,,,,
18-10-2004,09.00.00,-200,1153,-200,17,7,1230,-200,616,8,57,,,,,,,,
18-10-2004,10.00.00,-200,1101,-200,14,2,1124,-200,646,7,49,,,,,,,,
18-10-2004,11.00.00,-200,1215,-200,16,8,1203,-200,599,1,47,,,,,,,,
18-10-2004,12.00.00,-200,1163,-200,16,0,1179,-200,608,2,43,,,,,,,,
18-10-2004,13.00.00,-200,1285,-200,19,9,1293,-200,549,4,47,,,,,,,,
18-10-2004,14.00.00,-200,1288,-200,18,5,1253,-200,537,9,55,,,,,,,,
18-10-2004,15.00.00,-200,1362,-200,21,4,1334,-200,512,3,54,,,,,,,,
18-10-2004,16.00.00,-200,1405,-200,22,8,1372,-200,497,0,56,,,,,,,,
18-10-2004,17.00.00,-200,1610,-200,36,5,1697,-200,407,7,57,,,,,,,,
18-10-2004,18.00.00,-200,1612,-200,38,8,1745,-200,398,3,59,,,,,,,,
18-10-2004,19.00.00,-200,1520,-200,32,3,1604,-200,436,5,60,,,,,,,,
18-10-2004,20.00.00,-200,1489,-200,29,3,1534,-200,444,8,66,,,,,,,,
18-10-2004,21.00.00,-200,1181,-200,14,2,1124,-200,597,6,65,,,,,,,,
18-10-2004,22.00.00,-200,995,-200,8,0,898,-200,761,5,63,,,,,,,,
18-10-2004,23.00.00,-200,998,-200,7,4,875,-200,779,5,67,,,,,,,,
19-10-2004,00.00.00,-200,984,-200,7,2,864,-200,788,2,69,,,,,,,,
19-10-2004,01.00.00,-200,1022,-200,8,0,898,-200,746,9,74,,,,,,,,
19-10-2004,02.00.00,-200,951,-200,6,5,835,-200,788,1,76,,,,,,,,
19-10-2004,03.00.00,-200,910,-200,5,2,773,-200,842,0,76,,,,,,,,
19-10-2004,04.00.00,-200,932,-200,5,6,792,-200,818,9,73,,,,,,,,
19-10-2004,05.00.00,-200,974,-200,7,0,859,-200,772,2,73,,,,,,,,
19-10-2004,06.00.00,-200,1117,-200,11,5,1031,-200,669,2,73,,,,,,,,
19-10-2004,07.00.00,-200,1367,-200,21,7,1343,-200,517,2,74,,,,,,,,
19-10-2004,08.00.00,-200,1583,-200,37,9,1726,-200,404,8,71,,,,,,,,
19-10-2004,09.00.00,-200,1526,-200,30,1,1552,-200,441,6,68,,,,,,,,
19-10-2004,10.00.00,-200,1399,-200,24,5,1416,-200,485,6,64,,,,,,,,
19-10-2004,11.00.00,-200,1436,-200,25,2,1435,-200,479,3,63,,,,,,,,
19-10-2004,12.00.00,-200,1455,-200,26,5,1468,-200,474,4,61,,,,,,,,
19-10-2004,13.00.00,-200,1311,-200,19,6,1286,-200,544,9,58,,,,,,,,
19-10-2004,14.00.00,-200,1174,-200,13,4,1097,-200,640,0,54,,,,,,,,
19-10-2004,15.00.00,-200,1242,-200,15,3,1158,-200,602,8,53,,,,,,,,
19-10-2004,16.00.00,-200,1267,-200,15,1,1151,-200,593,7,57,,,,,,,,
19-10-2004,17.00.00,-200,1401,-200,21,1,1326,-200,530,3,60,,,,,,,,
19-10-2004,18.00.00,-200,1428,-200,23,6,1393,-200,490,2,61,,,,,,,,
19-10-2004,19.00.00,-200,1478,-200,25,7,1447,-200,474,2,62,,,,,,,,
19-10-2004,20.00.00,-200,1518,-200,27,2,1483,-200,454,8,65,,,,,,,,
19-10-2004,21.00.00,-200,1468,-200,24,4,1415,-200,470,9,69,,,,,,,,
19-10-2004,22.00.00,-200,1369,-200,20,3,1305,-200,513,8,73,,,,,,,,
19-10-2004,23.00.00,-200,1244,-200,14,8,1141,-200,571,2,71,,,,,,,,
20-10-2004,00.00.00,-200,1217,-200,12,8,1077,-200,603,0,71,,,,,,,,
20-10-2004,01.00.00,-200,1103,-200,10,0,979,-200,666,5,69,,,,,,,,
20-10-2004,02.00.00,-200,1118,-200,9,3,951,-200,675,4,70,,,,,,,,
20-10-2004,03.00.00,-200,1087,-200,9,3,950,-200,684,4,74,,,,,,,,
20-10-2004,04.00.00,-200,1069,-200,8,8,931,-200,688,7,73,,,,,,,,
20-10-2004,05.00.00,-200,1112,-200,10,2,985,-200,645,4,74,,,,,,,,
20-10-2004,06.00.00,-200,1196,-200,13,1,1086,-200,594,5,74,,,,,,,,
20-10-2004,07.00.00,-200,1522,-200,26,1,1457,-200,458,8,73,,,,,,,,
20-10-2004,08.00.00,-200,1715,-200,37,9,1728,-200,371,9,69,,,,,,,,
20-10-2004,09.00.00,-200,1582,-200,26,2,1459,-200,448,3,66,,,,,,,,
20-10-2004,10.00.00,-200,1494,-200,23,1,1379,-200,467,0,61,,,,,,,,
20-10-2004,11.00.00,-200,1631,-200,26,0,1455,-200,438,4,64,,,,,,,,
20-10-2004,12.00.00,-200,1650,-200,28,1,1506,-200,424,8,59,,,,,,,,
20-10-2004,13.00.00,-200,1640,-200,28,0,1503,-200,431,7,56,,,,,,,,
20-10-2004,14.00.00,-200,1589,-200,24,6,1418,-200,452,4,55,,,,,,,,
20-10-2004,15.00.00,-200,1538,-200,22,4,1362,-200,473,7,54,,,,,,,,
20-10-2004,16.00.00,4,,,,7,1597,-200,30,9,1573,652,424,167,2307,1956,24,7765,
20-10-2004,17.00.00,8,1884,-200,43,7,1846,895,348,6,58,,,,,,,,
20-10-2004,18.00.00,7,,,,7,1835,-200,40,0,1770,826,358,172,2474,2073,23,8088,
20-10-2004,19.00.00,6,,,,8,1759,-200,35,9,1684,648,373,134,2378,1923,23,8319,
20-10-2004,20.00.00,6,1666,-200,30,1,1553,629,409,4,67,,,,,,,,
20-10-2004,21.00.00,4,,,,7,1506,-200,22,3,1360,529,458,113,1944,1609,22,8061,
20-10-2004,22.00.00,3,,,,4,1378,-200,17,7,1229,405,511,99,1820,1466,21,7900,
20-10-2004,23.00.00,3,,,,9,1448,-200,19,5,1283,461,496,109,1877,1504,21,7699,
21-10-2004,00.00.00,4,,,,4,1481,-200,22,3,1359,486,467,105,1957,1518,21,7872,
21-10-2004,01.00.00,3,,,,3,1289,-200,15,4,1161,335,552,91,1765,1289,21,7574,
21-10-2004,02.00.00,2,1109,-200,9,3,951,210,664,8,71,,,,,,,,
21-10-2004,03.00.00,1,,,,5,994,-200,6,0,812,-200,784,-200,1453,947,21,7421,
21-10-2004,04.00.00,-200,1015,-200,6,6,839,99,754,4,69,,,,,,,,
21-10-2004,05.00.00,0,,,,8,966,-200,5,1,771,149,830,60,1420,900,21,7447,
21-10-2004,06.00.00,1,,,,3,1088,-200,8,8,932,203,706,72,1565,1034,21,7080,
21-10-2004,07.00.00,2,,,,7,1303,-200,16,6,1198,332,578,83,1791,1235,21,6830,
21-10-2004,08.00.00,3,,,,6,1440,-200,24,3,1412,446,494,104,2016,1455,22,6645,
21-10-2004,09.00.00,3,,,,6,1392,-200,20,6,1313,524,517,119,1866,1478,22,6636,
21-10-2004,10.00.00,2,,,,6,1248,-200,15,6,1167,347,572,105,1704,1393,25,6796,
21-10-2004,11.00.00,2,1197,-200,12,2,1058,273,634,0,47,,,,,,,,
21-10-2004,12.00.00,3,,,,3,1357,-200,17,7,1230,404,542,103,1834,1373,25,6834,
21-10-2004,13.00.00,2,,,,6,1263,-200,14,8,1143,-200,578,-200,1736,1310,26,6872,
21-10-2004,14.00.00,2,,,,1,1261,-200,15,0,1148,312,585,111,1733,1287,27,7172,
21-10-2004,15.00.00,2,,,,9,1382,-200,16,7,1200,369,539,101,1807,1413,26,7507,
21-10-2004,16.00.00,3,1400,-200,17,7,1230,362,519,5,52,,,,,,,,
21-10-2004,17.00.00,3,,,,2,1443,-200,20,9,1322,335,488,101,1933,1539,27,7936,
21-10-2004,18.00.00,4,,,,4,1630,-200,28,7,1520,447,427,118,2166,1691,25,8347,
21-10-2004,19.00.00,6,1720,-200,34,8,1661,576,382,1,59,,,,,,,,
21-10-2004,20.00.00,5,1600,-200,27,5,1492,486,432,7,58,,,,,,,,
21-10-2004,21.00.00,4,,,,3,1525,-200,24,9,1427,439,450,104,2085,1577,23,7863,
21-10-2004,22.00.00,4,,,,3,1544,-200,24,2,1409,462,448,91,2048,1603,22,7940,
21-10-2004,23.00.00,4,,,,2,1455,-200,22,2,1357,441,466,91,1964,1530,21,7630,
22-10-2004,00.00.00,2,,,,2,1203,-200,13,2,1090,223,593,74,1655,1205,21,7164,
22-10-2004,01.00.00,1,,,,3,1038,-200,7,9,895,126,714,63,1474,999,21,7046,
22-10-2004,02.00.00,1,975,-200,5,9,807,116,788,3,70,,,,,,,,
22-10-2004,03.00.00,0,,,,7,917,-200,4,1,714,-200,870,-200,1355,843,20,6353,
22-10-2004,04.00.00,-200,930,-200,4,6,741,125,849,6,71,,,,,,,,
22-10-2004,05.00.00,0,,,,9,960,-200,5,8,804,198,802,49,1435,886,18,5861,
22-10-2004,06.00.00,1,982,-200,6,5,834,185,770,8,69,,,,,,,,
22-10-2004,07.00.00,2,,,,8,1359,-200,19,5,1282,425,541,78,1912,1319,19,5859,
22-10-2004,08.00.00,4,,,,1,1500,-200,28,0,1503,465,437,91,2158,1927,20,5781,
22-10-2004,09.00.00,2,,,,9,1315,-200,18,7,1261,341,535,88,1830,1554,22,6069,
22-10-2004,10.00.00,2,,,,7,1307,-200,18,3,1248,316,525,83,1787,1565,22,6246,
22-10-2004,11.00.00,2,,,,1,1235,-200,14,3,1125,241,574,81,1704,1462,24,6514,
22-10-2004,12.00.00,2,,,,4,1310,-200,16,5,1194,266,538,83,1781,1487,24,6712,
22-10-2004,13.00.00,3,,,,8,1459,-200,22,9,1375,412,467,111,2007,1690,26,7148,
22-10-2004,14.00.00,3,,,,7,1461,-200,22,3,1358,394,474,112,2033,1603,26,7101,
22-10-2004,15.00.00,3,,,,7,1476,-200,22,0,1352,365,474,112,1996,1568,26,6928,
22-10-2004,16.00.00,5,,,,5,1612,-200,27,7,1496,548,429,137,2127,1743,26,7017,
22-10-2004,17.00.00,5,,,,4,1654,-200,29,8,1546,494,435,152,2176,2007,26,6340,
22-10-2004,18.00.00,8,,,,4,1808,-200,40,0,1771,686,373,163,2486,2235,24,6276,
22-10-2004,19.00.00,6,,,,8,1681,-200,35,1,1666,556,397,135,2339,1998,23,6457,
22-10-2004,20.00.00,4,,,,5,1494,-200,25,5,1443,467,454,119,2020,1795,22,6616,
22-10-2004,21.00.00,2,,,,5,1251,-200,13,7,1107,297,579,91,1657,1407,21,6556,
22-10-2004,22.00.00,1,,,,6,1132,-200,9,7,965,164,669,74,1502,1211,21,6319,
22-10-2004,23.00.00,1,,,,7,1158,-200,9,8,970,196,664,73,1509,1202,20,6009,
23-10-2004,00.00.00,1,,,,7,1146,-200,10,1,983,201,673,71,1518,1136,20,5830,
23-10-2004,01.00.00,1,,,,1,993,-200,6,0,813,132,792,57,1413,946,19,5544,
23-10-2004,02.00.00,1,989,-200,6,0,814,146,800,1,70,,,,,,,,
23-10-2004,03.00.00,0,,,,8,943,-200,4,6,746,-200,852,-200,1374,864,19,5139,
23-10-2004,04.00.00,-200,910,-200,4,0,712,94,872,6,66,,,,,,,,
23-10-2004,05.00.00,0,,,,7,925,-200,4,6,742,127,876,43,1381,842,18,4834,
23-10-2004,06.00.00,1,,,,2,1039,-200,7,6,882,217,724,52,1473,1002,18,4927,
23-10-2004,07.00.00,2,,,,3,1208,-200,13,6,1104,394,598,65,1699,1165,17,4910,
23-10-2004,08.00.00,3,1268,-200,16,0,1179,511,545,2,72,,,,,,,,
23-10-2004,09.00.00,3,,,,3,1353,-200,18,9,1265,523,507,91,1833,1475,20,5374,
23-10-2004,10.00.00,2,,,,8,1317,-200,15,7,1171,471,542,92,1727,1436,21,5696,
23-10-2004,11.00.00,3,1356,-200,16,2,1187,441,534,3,57,,,,,,,,
23-10-2004,12.00.00,3,,,,4,1414,-200,19,4,1279,414,504,118,1854,1583,25,6356,
23-10-2004,13.00.00,3,1326,-200,16,9,1206,317,533,4,50,,,,,,,,
23-10-2004,14.00.00,2,,,,3,1211,-200,12,5,1067,230,609,101,1608,1270,26,5724,
23-10-2004,15.00.00,3,,,,1,1324,-200,15,8,1173,365,564,119,1749,1354,27,5490,
23-10-2004,16.00.00,3,1324,-200,16,0,1181,360,565,2,43,,,,,,,,
23-10-2004,17.00.00,3,,,,3,1361,-200,16,3,1189,420,549,120,1776,1351,25,5641,
23-10-2004,18.00.00,4,1475,-200,21,0,1324,475,490,3,57,,,,,,,,
23-10-2004,19.00.00,4,,,,6,1537,-200,23,1,1381,526,469,118,2016,1615,22,6763,
23-10-2004,20.00.00,4,,,,1,1413,-200,17,7,1231,460,520,117,1853,1415,21,7228,
23-10-2004,21.00.00,2,,,,3,1229,-200,12,2,1055,255,607,96,1668,1219,21,7058,
23-10-2004,22.00.00,2,,,,6,1297,-200,14,6,1136,283,567,89,1725,1307,20,6599,
23-10-2004,23.00.00,2,,,,6,1302,-200,13,1,1088,271,594,84,1639,1297,20,6109,
24-10-2004,00.00.00,2,,,,9,1347,-200,15,5,1165,315,573,97,1741,1321,19,5891,
24-10-2004,01.00.00,2,,,,1,1165,-200,11,8,1042,227,631,68,1621,1133,19,5851,
24-10-2004,02.00.00,2,,,,1,1155,-200,10,9,1012,243,633,66,1577,1124,19,5959,
24-10-2004,03.00.00,1,,,,5,1050,-200,8,4,916,-200,696,-200,1512,997,19,5746,
24-10-2004,04.00.00,-200,1035,-200,7,0,855,142,731,7,73,,,,,,,,
24-10-2004,05.00.00,1,,,,4,1057,-200,8,6,925,139,684,48,1503,972,18,5441,
24-10-2004,06.00.00,1,,,,2,1029,-200,7,5,880,182,709,47,1451,965,17,5320,
24-10-2004,07.00.00,1,,,,5,1037,-200,8,1,902,196,704,48,1481,984,17,5174,
24-10-2004,08.00.00,0,,,,9,920,-200,4,8,755,108,853,45,1359,880,20,5401,
24-10-2004,09.00.00,1,,,,4,1080,-200,7,8,891,175,732,59,1477,1001,19,5366,
24-10-2004,10.00.00,2,,,,1,1152,-200,9,7,966,266,661,84,1542,1137,21,5547,
24-10-2004,11.00.00,1,,,,6,1085,-200,8,4,918,179,721,72,1467,1023,24,5363,
24-10-2004,12.00.00,1,,,,5,1071,-200,7,6,882,154,745,68,1431,962,25,5295,
24-10-2004,13.00.00,1,,,,1,1000,-200,5,9,807,95,811,52,1376,825,25,4874,
24-10-2004,14.00.00,1,,,,4,1058,-200,7,4,875,151,756,70,1421,877,24,4819,
24-10-2004,15.00.00,2,1184,-200,10,1,983,230,667,3,48,,,,,,,,
24-10-2004,16.00.00,2,1189,-200,9,7,965,239,670,5,44,,,,,,,,
24-10-2004,17.00.00,2,,,,5,1277,-200,11,8,1043,306,614,99,1631,1155,25,5630,
24-10-2004,18.00.00,4,,,,3,1482,-200,20,3,1305,472,503,128,1874,1464,22,5885,
24-10-2004,19.00.00,5,,,,2,1555,-200,24,3,1410,532,464,127,1971,2185,21,6117,
24-10-2004,20.00.00,3,,,,4,1324,-200,15,6,1168,375,568,99,1716,1959,21,6190,
24-10-2004,21.00.00,1,,,,3,1015,-200,7,3,869,147,747,72,1439,1375,21,5748,
24-10-2004,22.00.00,1,,,,2,1010,-200,7,1,860,118,768,62,1450,1212,20,5350,
24-10-2004,23.00.00,1,,,,7,1081,-200,9,0,938,181,697,62,1517,1273,18,5038,
25-10-2004,00.00.00,1,,,,7,1071,-200,8,9,936,209,695,63,1516,1249,17,4758,
25-10-2004,01.00.00,1,,,,4,1014,-200,7,2,864,167,745,56,1474,1097,16,4393,
25-10-2004,02.00.00,0,,,,9,891,-200,4,4,735,112,878,44,1353,933,16,4056,
25-10-2004,03.00.00,0,,,,7,874,-200,4,1,715,-200,889,-200,1315,858,15,3735,
25-10-2004,04.00.00,-200,882,-200,4,3,729,108,875,5,78,,,,,,,,
25-10-2004,05.00.00,0,,,,9,940,-200,5,9,806,181,800,48,1392,1013,16,4029,
25-10-2004,06.00.00,1,,,,2,1020,-200,7,2,866,253,749,59,1440,1087,15,4170,
25-10-2004,07.00.00,3,,,,2,1316,-200,18,5,1253,521,527,77,1780,1566,16,3772,
25-10-2004,08.00.00,4,,,,4,1423,-200,25,0,1429,649,467,88,1998,1631,16,3644,
25-10-2004,09.00.00,3,,,,5,1314,-200,18,8,1262,516,531,111,1754,1564,18,4140,
25-10-2004,10.00.00,3,,,,2,1317,-200,19,5,1283,487,518,114,1812,1601,20,4346,
25-10-2004,11.00.00,3,1305,-200,18,2,1245,529,524,3,66,,,,,,,,
25-10-2004,12.00.00,3,,,,5,1351,-200,20,0,1298,565,498,111,1821,1577,20,4805,
25-10-2004,13.00.00,4,1438,-200,24,8,1425,558,451,4,59,,,,,,,,
25-10-2004,14.00.00,3,,,,8,1454,-200,23,1,1380,568,457,117,1947,1672,21,5398,
25-10-2004,15.00.00,4,,,,2,1512,-200,25,5,1441,605,432,119,2034,1744,21,5551,
25-10-2004,16.00.00,5,1584,-200,32,0,1597,666,392,6,62,,,,,,,,
25-10-2004,17.00.00,7,,,,9,1816,-200,46,3,1897,814,330,158,2641,2164,21,5920,
25-10-2004,18.00.00,8,,,,4,1824,-200,44,5,1862,860,340,149,2567,2106,21,5987,
25-10-2004,19.00.00,8,1744,-200,41,0,1793,820,352,0,68,,,,,,,,
25-10-2004,20.00.00,6,,,,4,1588,-200,32,5,1610,742,400,112,2230,1791,19,5805,
25-10-2004,21.00.00,3,,,,5,1319,-200,19,1,1273,492,511,87,1806,1444,18,5461,
25-10-2004,22.00.00,3,,,,5,1313,-200,19,6,1285,464,505,82,1803,1373,17,5226,
25-10-2004,23.00.00,1,,,,9,1073,-200,10,7,1005,258,661,67,1488,1110,18,4870,
26-10-2004,00.00.00,2,,,,2,1119,-200,12,2,1056,311,624,68,1562,1099,17,4582,
26-10-2004,01.00.00,1,,,,6,989,-200,8,0,900,231,737,60,1401,968,16,4258,
26-10-2004,02.00.00,1,912,-200,5,5,788,127,822,5,78,,,,,,,,
26-10-2004,03.00.00,1,904,-200,5,5,787,-200,820,3,79,,,,,,,,
26-10-2004,04.00.00,-200,851,-200,4,3,726,124,897,0,77,,,,,,,,
26-10-2004,05.00.00,0,,,,9,902,-200,5,9,809,138,835,46,1355,834,14,3312,
26-10-2004,06.00.00,1,,,,4,981,-200,8,6,923,228,730,54,1425,956,15,3591,
26-10-2004,07.00.00,3,1267,-200,18,7,1260,383,572,2,75,,,,,,,,
26-10-2004,08.00.00,4,,,,5,1392,-200,25,0,1429,581,469,93,1990,1494,16,3991,
26-10-2004,09.00.00,3,,,,8,1308,-200,19,6,1285,545,522,95,1781,1458,17,4202,
26-10-2004,10.00.00,3,,,,4,1313,-200,20,8,1318,593,511,120,1820,1491,18,4103,
26-10-2004,11.00.00,3,,,,5,1350,-200,20,1,1299,602,518,132,1784,1560,20,4409,
26-10-2004,12.00.00,4,,,,4,1477,-200,26,7,1471,624,455,146,2031,1750,22,4737,
26-10-2004,13.00.00,4,1409,-200,23,6,1393,546,484,6,47,,,,,,,,
26-10-2004,14.00.00,4,,,,5,1495,-200,26,4,1465,597,451,158,2043,1786,24,4942,
26-10-2004,15.00.00,5,,,,3,1606,-200,30,9,1573,688,419,175,2165,1900,24,5522,
26-10-2004,16.00.00,5,,,,8,1669,-200,32,8,1615,760,404,166,2232,1963,24,6211,
26-10-2004,17.00.00,8,,,,4,1822,-200,45,9,1890,918,347,187,2641,2161,23,6510,
26-10-2004,18.00.00,9,,,,5,1908,-200,52,1,2007,952,325,180,2775,2372,22,6579,
